client_id,country,country_risk,is_pep,sector,transaction_volume,account_age_years,nb_transactions_30d,avg_transaction_amount,nb_countries_involved,cash_ratio,adverse_media_score,beneficial_owner_complexity,source_of_wealth_verified,risk_label
CLT4424,Iran,High,0,Real Estate,215484.75,16,96,187.05,13,0.407,0,1,1,2
CLT4425,Denmark,Low,0,Real Estate,23789.52,13,28,70.8,11,0.579,0,0,1,0
CLT4426,North Korea,High,0,Mining,59894.71,10,42,118.84,14,0.135,0,1,0,2
CLT4427,Australia,Low,0,Technology,132842.09,18,74,149.6,8,0.237,0,0,1,0
CLT4428,Singapore,Medium,0,Retail,254198.06,9,41,516.66,14,0.47,0,1,1,1
CLT4429,South Africa,Medium,0,Real Estate,127149.72,12,63,168.19,10,0.187,1,1,1,2
CLT4430,Brazil,Medium,0,Mining,191651.81,29,22,725.95,11,0.578,1,0,0,2
CLT4431,Panama,High,1,Trading,19965.85,24,92,18.09,13,0.151,3,0,1,2
CLT4432,Singapore,Medium,0,Energy,1929.19,13,79,2.04,8,0.114,0,1,1,1
CLT4433,Myanmar,High,0,Trading,290844.14,11,29,835.76,2,0.317,2,0,1,2
CLT4434,Iran,High,0,Mining,14486.51,15,71,17.0,3,0.061,0,1,1,1
CLT4435,Russia,High,0,Retail,46298.68,10,34,113.48,13,0.199,0,1,1,1
CLT4436,Saudi Arabia,Medium,0,Construction,201141.6,10,96,174.6,10,0.31,0,0,1,1
CLT4437,Germany,Low,0,Technology,62319.46,9,2,2596.64,10,0.369,3,2,0,2
CLT4438,Canada,Low,0,Construction,171786.08,25,26,550.6,7,0.106,3,0,1,1
CLT4439,Norway,Low,0,Construction,2379228.97,25,75,2643.59,4,0.127,2,0,1,0
CLT4440,Canada,Low,1,Mining,136936.67,3,89,128.22,6,0.315,0,0,1,1
CLT4441,Russia,High,1,Technology,20071.31,23,19,88.03,8,0.155,1,2,0,2
CLT4442,Norway,Low,0,Finance,6830.68,16,20,28.46,8,0.369,0,1,1,0
CLT4443,Denmark,Low,0,Energy,165217.81,12,33,417.22,7,0.119,0,2,0,1
CLT4444,Iran,High,0,Real Estate,67660.68,17,81,69.61,13,0.444,0,0,1,2
CLT4445,Myanmar,High,1,Construction,7567.06,25,94,6.71,12,0.242,0,0,1,1
CLT4446,Brazil,Medium,0,Trading,351022.47,30,82,356.73,2,0.449,1,0,0,1
CLT4447,Germany,Low,0,Finance,177410.75,15,96,154.0,2,0.531,1,0,1,0
CLT4448,Switzerland,Low,1,Finance,58842.62,25,4,1225.89,3,0.508,0,1,0,1
CLT4449,Turkey,Medium,0,Retail,1591535.36,3,32,4144.62,4,0.618,0,0,1,0
CLT4450,Panama,High,0,Construction,277827.29,5,19,1218.54,1,0.424,0,0,0,1
CLT4451,Germany,Low,0,Construction,13548.54,28,3,376.35,5,0.123,1,0,1,0
CLT4452,Afghanistan,High,1,Legal,347648.81,13,92,314.9,14,0.091,0,0,0,2
CLT4453,New Zealand,Low,0,Mining,87761.9,24,61,119.89,7,0.277,1,0,1,0
CLT4454,Germany,Low,0,Retail,1024753.7,6,38,2247.27,12,0.311,0,2,0,2
CLT4455,British Virgin Islands,High,0,Finance,246341.96,26,6,3421.42,10,0.364,0,2,1,2
CLT4456,Japan,Low,0,Finance,123804.37,26,56,184.23,11,0.359,0,1,1,0
CLT4457,Canada,Low,0,Legal,113671.41,9,40,236.82,5,0.271,0,0,0,0
CLT4458,Cayman Islands,High,0,Real Estate,10069.56,30,81,10.36,14,0.268,0,0,1,1
CLT4459,Brazil,Medium,1,Healthcare,27777.05,29,69,33.55,7,0.291,2,0,1,1
CLT4460,Turkey,Medium,0,Trading,81840.62,19,83,82.17,5,0.221,0,1,1,0
CLT4461,India,Medium,1,Healthcare,7649.34,28,42,15.18,11,0.355,3,2,1,2
CLT4462,Denmark,Low,0,Construction,120666.21,7,99,101.57,10,0.164,0,1,1,0
CLT4463,New Zealand,Low,0,Technology,19635.27,13,86,19.03,8,0.406,0,0,1,0
CLT4464,UAE,Medium,0,Retail,33197.51,22,88,31.44,7,0.032,3,2,1,2
CLT4465,Turkey,Medium,0,Construction,173867.84,30,74,195.8,14,0.162,0,0,1,0
CLT4466,New Zealand,Low,0,Real Estate,26005.81,5,2,1083.58,1,0.479,0,1,1,0
CLT4467,Myanmar,High,0,Healthcare,121082.98,16,28,360.37,11,0.422,0,0,1,1
CLT4468,Canada,Low,0,Construction,74418.14,4,17,364.79,1,0.081,0,1,1,0
CLT4469,South Africa,Medium,0,Trading,12235.09,5,70,14.57,12,0.289,0,1,1,1
CLT4470,Luxembourg,Low,1,Finance,224603.18,29,69,271.26,5,0.377,3,1,1,2
CLT4471,South Africa,Medium,0,Mining,242590.44,20,39,518.36,14,0.382,1,1,1,2
CLT4472,New Zealand,Low,0,Energy,263196.53,19,7,3133.29,2,0.557,0,1,0,0
CLT4473,Singapore,Medium,0,Construction,1047085.29,23,32,2726.78,9,0.257,0,0,0,1
CLT4474,Saudi Arabia,Medium,0,Real Estate,32315.34,6,4,673.24,2,0.118,0,1,1,0
CLT4475,Iran,High,0,Retail,3214.84,4,21,12.76,12,0.105,0,2,1,2
CLT4476,North Korea,High,0,Technology,22347.97,25,32,58.2,9,0.07,0,1,1,0
CLT4477,Brazil,Medium,0,Trading,252518.05,1,82,256.62,10,0.228,0,2,0,2
CLT4478,UAE,Medium,1,Legal,52994.59,17,97,45.53,2,0.076,0,0,1,0
CLT4479,France,Low,0,Real Estate,7279.67,9,14,43.33,4,0.128,2,1,1,1
CLT4480,Mexico,Medium,0,Healthcare,4792.78,16,70,5.71,3,0.302,0,0,0,0
CLT4481,Iran,High,0,Mining,504101.3,23,75,560.11,6,0.259,0,0,1,1
CLT4482,Singapore,Medium,0,Healthcare,149174.77,2,46,270.24,4,0.083,1,1,1,1
CLT4483,USA,Low,0,Finance,28424.35,11,20,118.43,9,0.111,0,1,1,0
CLT4484,UK,Low,0,Mining,1008296.97,26,93,903.49,9,0.268,1,1,1,1
CLT4485,India,Medium,1,Healthcare,3183065.97,5,58,4573.37,13,0.108,1,0,1,2
CLT4486,New Zealand,Low,0,Retail,282735.65,13,99,237.99,10,0.359,3,2,1,2
CLT4487,Afghanistan,High,0,Healthcare,185909.42,20,80,193.66,14,0.476,0,0,1,1
CLT4488,New Zealand,Low,1,Trading,132240.88,17,48,229.58,9,0.314,0,1,0,2
CLT4489,Luxembourg,Low,0,Trading,216108.19,28,7,2572.72,3,0.7,0,1,1,0
CLT4490,Canada,Low,0,Energy,1129803.98,29,40,2353.76,3,0.323,0,1,1,0
CLT4491,Singapore,Medium,0,Healthcare,13917.78,25,59,19.66,4,0.538,1,1,1,0
CLT4492,China,Medium,0,Retail,36004.0,15,36,83.34,9,0.21,1,0,1,1
CLT4493,Mexico,Medium,0,Retail,55732.5,22,44,105.55,14,0.579,3,0,1,2
CLT4494,New Zealand,Low,0,Construction,141699.33,27,31,380.91,6,0.049,0,0,1,0
CLT4495,Netherlands,Low,0,Technology,626646.9,29,42,1243.35,9,0.131,1,0,0,0
CLT4496,Iran,High,0,Mining,111217.6,30,44,210.64,8,0.114,0,1,0,2
CLT4497,Japan,Low,1,Real Estate,152947.62,12,43,296.41,7,0.188,2,1,0,2
CLT4498,China,Medium,0,Legal,165227.05,6,43,320.21,13,0.04,0,0,1,1
CLT4499,Myanmar,High,0,Mining,61983.81,20,47,109.9,5,0.285,1,1,1,2
CLT4500,USA,Low,0,Mining,32074.03,13,6,445.47,13,0.353,0,0,0,1
CLT4501,Panama,High,0,Finance,66971.0,18,93,60.01,9,0.19,0,0,0,1
CLT4502,Mexico,Medium,0,Mining,22439.0,24,91,20.55,4,0.105,1,1,1,1
CLT4503,New Zealand,Low,0,Finance,23025.46,15,66,29.07,14,0.195,2,1,1,2
CLT4504,Japan,Low,0,Construction,103990.35,15,86,100.77,4,0.538,1,0,1,0
CLT4505,North Korea,High,0,Technology,29221.58,8,9,270.57,8,0.253,0,1,1,1
CLT4506,Afghanistan,High,0,Retail,955563.83,19,11,7239.12,4,0.829,0,0,1,0
CLT4507,Venezuela,High,0,Energy,74593.92,23,80,77.7,7,0.38,0,0,0,2
CLT4508,China,Medium,0,Retail,459952.8,14,77,497.78,4,0.084,1,0,1,0
CLT4509,Cayman Islands,High,0,Healthcare,9249.81,7,18,42.82,11,0.038,0,0,1,1
CLT4510,Hong Kong,Medium,0,Legal,9684.37,14,25,32.28,1,0.515,2,1,1,1
CLT4511,Mexico,Medium,0,Technology,50685.59,5,97,43.54,10,0.068,0,0,1,0
CLT4512,Iran,High,0,Technology,244055.31,15,74,274.84,9,0.348,0,0,1,1
CLT4513,Australia,Low,0,Construction,28707.49,21,58,41.25,4,0.626,1,0,0,0
CLT4514,Brazil,Medium,1,Legal,51505.03,15,30,143.07,3,0.264,0,0,1,1
CLT4515,Venezuela,High,1,Healthcare,268307.27,24,1,22358.94,3,0.456,0,1,1,1
CLT4516,USA,Low,1,Healthcare,33455.02,4,63,44.25,9,0.071,0,1,1,0
CLT4517,Norway,Low,0,Energy,19220.3,1,97,16.51,8,0.259,0,0,0,1
CLT4518,British Virgin Islands,High,0,Real Estate,173266.91,17,79,182.77,10,0.26,0,1,1,2
CLT4519,Luxembourg,Low,0,Retail,8467.12,25,29,24.33,7,0.122,0,0,1,0
CLT4520,Saudi Arabia,Medium,1,Mining,34183.69,20,66,43.16,7,0.52,0,0,0,2
CLT4521,Afghanistan,High,0,Legal,71069.57,1,75,78.97,4,0.28,0,0,0,1
CLT4522,South Africa,Medium,0,Healthcare,132392.82,16,53,208.16,3,0.1,2,1,1,1
CLT4523,Germany,Low,0,Healthcare,205658.44,13,98,174.88,12,0.29,1,0,1,0
CLT4524,USA,Low,0,Real Estate,259881.08,18,19,1139.83,4,0.273,2,1,1,1
CLT4525,Panama,High,0,Technology,38036.03,10,66,48.03,6,0.202,0,0,0,1
CLT4526,Saudi Arabia,Medium,0,Healthcare,251769.66,23,84,249.77,12,0.112,1,0,1,0
CLT4527,Sweden,Low,0,Energy,127928.13,18,52,205.01,13,0.125,2,1,1,2
CLT4528,Switzerland,Low,0,Healthcare,176629.74,17,31,474.81,14,0.373,0,0,0,1
CLT4529,Brazil,Medium,0,Healthcare,23140.2,26,60,32.14,4,0.322,3,0,1,1
CLT4530,Mexico,Medium,0,Real Estate,162374.73,30,68,198.99,4,0.043,0,0,1,0
CLT4531,Iran,High,1,Energy,47613.65,9,93,42.66,2,0.385,0,1,1,2
CLT4532,Austria,Low,0,Trading,64331.36,14,30,178.7,14,0.301,0,0,1,1
CLT4533,Turkey,Medium,0,Finance,76704.25,21,13,491.69,7,0.167,0,0,0,1
CLT4534,Austria,Low,0,Real Estate,1425135.86,30,15,7917.42,6,0.107,2,0,1,1
CLT4535,British Virgin Islands,High,0,Technology,15179.73,13,20,63.25,2,0.248,0,1,0,1
CLT4536,Russia,High,0,Technology,356459.04,20,34,873.67,5,0.476,0,0,1,0
CLT4537,Singapore,Medium,0,Legal,511733.26,20,92,463.53,6,0.266,0,1,1,1
CLT4538,Venezuela,High,0,Real Estate,206567.68,14,20,860.7,5,0.321,1,1,1,2
CLT4539,Brazil,Medium,0,Construction,26817.87,11,50,44.7,4,0.106,0,2,1,0
CLT4540,France,Low,0,Real Estate,762805.51,13,89,714.24,11,0.084,1,2,1,2
CLT4541,Switzerland,Low,0,Trading,36387.45,17,27,112.31,11,0.408,0,2,1,1
CLT4542,Switzerland,Low,0,Healthcare,167825.16,3,30,466.18,9,0.401,1,1,1,1
CLT4543,China,Medium,0,Real Estate,71780.75,29,56,106.82,3,0.313,2,0,1,1
CLT4544,Germany,Low,0,Construction,34415.94,1,84,34.14,11,0.147,0,0,1,0
CLT4545,British Virgin Islands,High,0,Mining,135947.78,21,65,174.29,2,0.132,0,0,0,1
CLT4546,Brazil,Medium,0,Construction,1003612.16,5,99,844.79,9,0.138,0,0,0,1
CLT4547,Luxembourg,Low,0,Technology,87949.5,25,55,133.26,8,0.54,0,0,1,0
CLT4548,Sweden,Low,0,Trading,1164328.84,13,24,4042.81,9,0.409,0,2,1,1
CLT4549,British Virgin Islands,High,0,Healthcare,45482.25,24,25,151.61,10,0.183,0,2,1,1
CLT4550,North Korea,High,0,Construction,67246.65,5,53,105.73,11,0.178,0,0,1,1
CLT4551,France,Low,0,Trading,9521.55,5,76,10.44,3,0.236,0,0,1,0
CLT4552,Venezuela,High,0,Mining,25932.25,23,11,196.46,1,0.411,0,0,0,1
CLT4553,USA,Low,1,Energy,43150.31,12,94,38.25,11,0.254,0,0,1,0
CLT4554,Panama,High,0,Energy,36549.92,2,60,50.76,1,0.363,1,0,1,1
CLT4555,Canada,Low,0,Energy,14180.7,29,77,15.35,3,0.212,2,2,1,0
CLT4556,Brazil,Medium,0,Mining,19095.97,23,47,33.86,4,0.497,0,1,1,1
CLT4557,Brazil,Medium,0,Healthcare,38953.15,16,25,129.84,2,0.339,0,0,0,0
CLT4558,Norway,Low,0,Finance,354976.84,17,25,1183.26,8,0.348,0,0,1,0
CLT4559,UK,Low,0,Finance,6352.66,30,17,31.14,14,0.52,0,1,1,0
CLT4560,Hong Kong,Medium,0,Trading,2635.24,5,12,18.3,13,0.273,2,1,0,2
CLT4561,Panama,High,0,Energy,4267.39,12,52,6.84,12,0.091,1,1,1,2
CLT4562,Australia,Low,0,Technology,16796.08,15,11,127.24,3,0.449,0,2,1,0
CLT4563,Australia,Low,0,Healthcare,155664.0,28,10,1297.2,13,0.434,2,0,1,1
CLT4564,South Africa,Medium,0,Finance,35085.3,6,81,36.1,14,0.361,1,0,1,2
CLT4565,Cayman Islands,High,0,Real Estate,34374.21,13,60,47.74,4,0.259,0,2,0,2
CLT4566,South Africa,Medium,0,Legal,33235.87,11,54,51.29,6,0.196,1,1,1,1
CLT4567,Hong Kong,Medium,0,Retail,3580.49,30,80,3.73,10,0.296,0,1,1,0
CLT4568,Sweden,Low,0,Mining,217975.26,26,63,288.33,13,0.3,0,0,0,1
CLT4569,Sweden,Low,1,Mining,427532.58,17,20,1781.39,6,0.465,0,0,0,1
CLT4570,Russia,High,0,Finance,36199.22,9,5,603.32,13,0.451,0,0,1,2
CLT4571,Russia,High,0,Mining,68063.19,25,41,138.34,2,0.158,1,0,0,2
CLT4572,Mexico,Medium,0,Energy,71544.96,16,63,94.64,6,0.212,1,0,0,1
CLT4573,Australia,Low,0,Retail,12067.44,17,56,17.96,4,0.238,0,2,1,0
CLT4574,Cayman Islands,High,0,Technology,30877.0,20,32,80.41,5,0.309,0,0,0,1
CLT4575,Norway,Low,0,Real Estate,872079.07,24,27,2691.6,7,0.323,0,0,1,0
CLT4576,Brazil,Medium,0,Trading,59516.92,18,68,72.94,7,0.098,1,0,0,1
CLT4577,Hong Kong,Medium,1,Retail,83723.81,13,48,145.35,6,0.342,0,1,1,1
CLT4578,Canada,Low,0,Technology,21153.03,29,7,251.82,10,0.162,1,2,1,1
CLT4579,Japan,Low,0,Mining,31415.67,11,46,56.91,6,0.184,2,1,0,2
CLT4580,Afghanistan,High,1,Finance,157855.9,13,78,168.65,6,0.236,0,1,1,2
CLT4581,New Zealand,Low,0,Construction,16993.73,24,88,16.09,4,0.213,0,0,1,0
CLT4582,Austria,Low,0,Trading,680085.83,26,18,3148.55,3,0.146,0,0,1,0
CLT4583,Russia,High,0,Healthcare,5300.74,13,38,11.62,1,0.387,0,1,1,0
CLT4584,Panama,High,0,Legal,23161.7,12,65,29.69,3,0.135,0,1,0,1
CLT4585,Austria,Low,0,Finance,6504.08,14,17,31.88,3,0.4,1,0,1,0
CLT4586,Myanmar,High,0,Mining,436500.53,13,90,404.17,9,0.171,0,0,1,2
CLT4587,Hong Kong,Medium,0,Finance,56703.42,25,86,54.95,14,0.032,0,0,1,0
CLT4588,Luxembourg,Low,0,Energy,38964.88,9,82,39.6,3,0.279,0,0,1,0
CLT4589,Cayman Islands,High,0,Mining,108706.32,14,38,238.39,8,0.142,2,2,1,2
CLT4590,Switzerland,Low,0,Finance,488220.38,1,92,442.23,8,0.321,0,0,0,1
CLT4591,Venezuela,High,0,Retail,82793.36,9,85,81.17,3,0.136,1,1,1,1
CLT4592,Sweden,Low,1,Retail,332360.68,4,63,439.63,10,0.344,0,0,1,1
CLT4593,Netherlands,Low,0,Real Estate,38543.56,28,97,33.11,10,0.233,0,2,1,1
CLT4594,Austria,Low,1,Real Estate,14157.37,12,94,12.55,12,0.419,2,0,0,2
CLT4595,UK,Low,0,Trading,84822.92,24,42,168.3,13,0.401,0,1,1,1
CLT4596,Saudi Arabia,Medium,0,Finance,21035.4,29,8,219.12,6,0.108,0,0,0,0
CLT4597,Canada,Low,0,Real Estate,168235.72,14,30,467.32,12,0.092,1,1,0,2
CLT4598,Russia,High,0,Energy,32403.04,9,64,42.19,8,0.027,2,0,1,2
CLT4599,Canada,Low,1,Technology,52742.99,3,9,488.36,8,0.432,0,0,1,0
CLT4600,Turkey,Medium,0,Real Estate,2078.5,6,97,1.79,10,0.143,0,0,1,1
CLT4601,Singapore,Medium,0,Finance,49658.17,3,57,72.6,10,0.083,0,1,1,1
CLT4602,Australia,Low,0,Retail,41611.1,1,59,58.77,9,0.366,1,0,1,1
CLT4603,Saudi Arabia,Medium,0,Legal,342643.46,26,93,307.03,9,0.266,2,0,0,2
CLT4604,UK,Low,0,Construction,220832.73,22,95,193.71,8,0.065,0,1,1,0
CLT4605,Austria,Low,0,Healthcare,62089.21,21,67,77.23,7,0.12,0,1,1,0
CLT4606,Iran,High,0,Real Estate,5189.24,3,75,5.77,10,0.744,0,0,1,1
CLT4607,Netherlands,Low,0,Healthcare,30935.25,30,5,515.59,3,0.579,0,0,1,0
CLT4608,Austria,Low,0,Construction,343188.84,14,95,301.04,7,0.504,3,1,0,2
CLT4609,Cayman Islands,High,0,Trading,44459.15,20,84,44.11,4,0.273,1,1,1,2
CLT4610,Mexico,Medium,0,Retail,12086.71,2,4,251.81,2,0.332,1,1,1,0
CLT4611,Mexico,Medium,0,Retail,336965.51,12,8,3510.06,14,0.331,0,0,1,0
CLT4612,Cayman Islands,High,0,Construction,5243.42,26,42,10.4,8,0.389,3,2,1,2
CLT4613,Russia,High,0,Finance,50543.76,10,35,120.34,2,0.186,1,0,1,1
CLT4614,Saudi Arabia,Medium,0,Healthcare,138292.41,13,13,886.49,1,0.469,0,0,0,0
CLT4615,British Virgin Islands,High,0,Healthcare,72336.27,30,5,1205.6,12,0.33,1,0,1,2
CLT4616,Hong Kong,Medium,0,Construction,9299.55,20,40,19.37,12,0.032,0,2,1,1
CLT4617,North Korea,High,0,Healthcare,14856.78,4,19,65.16,5,0.318,0,1,1,1
CLT4618,New Zealand,Low,0,Finance,21015.91,19,82,21.36,10,0.459,3,1,1,2
CLT4619,New Zealand,Low,0,Retail,194211.74,22,97,166.85,13,0.239,0,0,1,0
CLT4620,Venezuela,High,0,Trading,77326.17,1,4,1610.96,9,0.098,1,1,1,2
CLT4621,Nigeria,High,0,Energy,33479.37,25,59,47.29,5,0.017,0,0,1,0
CLT4622,Cayman Islands,High,0,Retail,110565.79,11,18,511.88,11,0.597,2,2,1,2
CLT4623,China,Medium,0,Technology,19432.84,26,24,67.48,2,0.189,0,0,0,0
CLT4624,France,Low,0,Technology,181238.33,16,93,162.4,10,0.277,1,0,1,0
CLT4625,Singapore,Medium,0,Retail,117693.24,19,31,316.38,4,0.58,0,0,1,0
CLT4626,Nigeria,High,0,Finance,42755.42,19,58,61.43,8,0.364,0,0,1,1
CLT4627,British Virgin Islands,High,0,Energy,46938.81,12,28,139.7,7,0.226,0,1,0,2
CLT4628,Japan,Low,0,Trading,35855.95,3,9,332.0,5,0.499,0,0,1,0
CLT4629,Saudi Arabia,Medium,0,Healthcare,266708.89,23,45,493.91,4,0.11,3,1,1,2
CLT4630,Mexico,Medium,0,Technology,82796.23,24,90,76.66,14,0.157,0,0,0,1
CLT4631,Saudi Arabia,Medium,0,Technology,43272.38,18,49,73.59,5,0.089,0,1,1,0
CLT4632,Netherlands,Low,0,Technology,13968.13,17,2,582.01,7,0.216,0,1,0,0
CLT4633,South Africa,Medium,0,Mining,144963.51,5,6,2013.38,5,0.116,0,0,1,1
CLT4634,China,Medium,0,Finance,135148.95,16,29,388.36,8,0.722,0,0,1,0
CLT4635,UAE,Medium,0,Retail,27215.35,24,26,87.23,7,0.074,3,1,1,1
CLT4636,Denmark,Low,0,Energy,31880.97,14,28,94.88,7,0.085,0,0,1,0
CLT4637,Denmark,Low,0,Retail,50235.57,19,7,598.04,9,0.128,1,0,0,0
CLT4638,Netherlands,Low,0,Mining,10610.1,6,34,26.01,8,0.617,1,0,1,1
CLT4639,Panama,High,0,Technology,66873.65,3,56,99.51,13,0.097,0,0,1,1
CLT4640,North Korea,High,0,Construction,5073.79,6,10,42.28,12,0.215,2,0,1,2
CLT4641,Switzerland,Low,0,Mining,8784.95,12,57,12.84,8,0.112,2,0,1,2
CLT4642,Myanmar,High,0,Finance,27878.43,20,47,49.43,6,0.127,0,2,1,1
CLT4643,UK,Low,0,Trading,23331.45,30,86,22.61,7,0.395,2,1,1,1
CLT4644,China,Medium,1,Healthcare,117840.39,11,27,363.7,8,0.209,0,1,0,2
CLT4645,UK,Low,0,Legal,91536.77,7,39,195.59,13,0.606,0,0,0,1
CLT4646,Russia,High,0,Energy,472095.3,27,22,1788.24,5,0.153,0,0,1,0
CLT4647,UK,Low,0,Mining,68821.52,26,19,301.85,10,0.588,0,0,1,0
CLT4648,Switzerland,Low,0,Trading,81568.22,1,9,755.26,2,0.083,0,2,1,0
CLT4649,Netherlands,Low,1,Legal,10461.1,16,19,45.88,14,0.146,1,1,1,2
CLT4650,Nigeria,High,0,Trading,10493.75,16,2,437.24,7,0.119,0,0,1,1
CLT4651,Norway,Low,0,Retail,65949.2,17,92,59.74,10,0.252,0,0,1,0
CLT4652,Venezuela,High,0,Retail,67681.48,15,61,92.46,3,0.145,3,0,1,2
CLT4653,Sweden,Low,0,Technology,92446.52,21,59,130.57,10,0.403,0,0,1,0
CLT4654,Turkey,Medium,0,Real Estate,402097.92,9,86,389.63,11,0.447,0,0,1,2
CLT4655,Hong Kong,Medium,0,Healthcare,11212.55,5,70,13.35,8,0.381,2,0,1,1
CLT4656,Panama,High,0,Finance,755298.26,20,71,886.5,6,0.113,2,0,1,2
CLT4657,Iran,High,0,Finance,6405.96,8,70,7.63,11,0.246,0,0,1,1
CLT4658,New Zealand,Low,0,Technology,104758.26,29,33,264.54,14,0.318,0,1,0,0
CLT4659,UAE,Medium,1,Retail,9232.35,21,78,9.86,4,0.301,2,0,1,1
CLT4660,Cayman Islands,High,0,Technology,177407.69,1,65,227.45,2,0.082,0,0,0,1
CLT4661,British Virgin Islands,High,0,Construction,6465.58,7,25,21.55,13,0.041,0,0,0,2
CLT4662,Singapore,Medium,0,Mining,993.55,11,70,1.18,7,0.183,0,0,1,0
CLT4663,Venezuela,High,0,Mining,74518.67,20,28,221.78,1,0.038,1,1,1,2
CLT4664,Afghanistan,High,0,Energy,49638.88,26,18,229.81,7,0.531,0,0,1,1
CLT4665,UK,Low,0,Retail,314615.22,21,63,416.16,13,0.238,0,0,1,0
CLT4666,China,Medium,0,Real Estate,67292.14,13,91,61.62,10,0.38,0,0,1,1
CLT4667,Russia,High,1,Construction,19588.9,22,49,33.31,13,0.292,0,0,1,2
CLT4668,UK,Low,0,Construction,26643.08,13,66,33.64,10,0.166,0,2,1,0
CLT4669,Nigeria,High,0,Retail,7452277.53,7,40,15525.58,7,0.06,0,0,1,1
CLT4670,Nigeria,High,1,Mining,16125.19,11,85,15.81,10,0.209,2,0,1,2
CLT4671,South Africa,Medium,1,Legal,131508.11,18,87,125.97,13,0.256,2,0,1,2
CLT4672,Austria,Low,0,Mining,109458.38,30,66,138.21,3,0.211,1,0,1,0
CLT4673,Germany,Low,0,Energy,136187.99,1,80,141.86,4,0.486,0,0,1,0
CLT4674,Canada,Low,0,Energy,120489.86,12,4,2510.21,12,0.429,0,0,0,1
CLT4675,Nigeria,High,1,Retail,40077.62,3,34,98.23,4,0.398,0,1,1,2
CLT4676,UAE,Medium,0,Healthcare,4259.58,26,5,70.99,4,0.339,0,0,1,0
CLT4677,Russia,High,0,Healthcare,75617.75,28,98,64.3,9,0.187,1,1,1,2
CLT4678,Netherlands,Low,0,Real Estate,58733.71,1,22,222.48,6,0.377,0,0,1,0
CLT4679,Switzerland,Low,0,Healthcare,72106.39,4,20,300.44,10,0.584,3,0,0,2
CLT4680,Russia,High,0,Trading,139783.2,6,47,247.84,9,0.21,1,1,0,2
CLT4681,Mexico,Medium,0,Trading,32195.23,5,77,34.84,12,0.402,3,1,1,2
CLT4682,Russia,High,1,Finance,23613.26,29,34,57.88,4,0.372,0,0,0,1
CLT4683,Luxembourg,Low,0,Trading,231252.32,11,44,437.98,7,0.273,0,0,1,0
CLT4684,Luxembourg,Low,0,Legal,36560.72,20,6,507.79,13,0.201,0,0,1,0
CLT4685,Sweden,Low,0,Legal,28550.29,23,56,42.49,12,0.398,0,0,1,0
CLT4686,Turkey,Medium,0,Legal,25075.23,13,29,72.06,10,0.174,3,2,1,2
CLT4687,South Africa,Medium,0,Trading,146071.77,11,97,125.49,12,0.188,0,0,1,1
CLT4688,Hong Kong,Medium,0,Real Estate,43710.83,27,53,68.73,12,0.151,0,2,1,1
CLT4689,UAE,Medium,0,Mining,1654834.7,6,1,137902.89,9,0.433,0,0,1,1
CLT4690,Afghanistan,High,0,Retail,65262.43,19,59,92.18,10,0.225,3,0,1,2
CLT4691,Nigeria,High,0,Technology,9799.6,25,48,17.01,3,0.437,0,0,1,0
CLT4692,North Korea,High,0,Finance,31091.48,15,7,370.14,13,0.127,1,1,1,2
CLT4693,Denmark,Low,0,Energy,160008.34,21,86,155.05,3,0.331,0,0,1,0
CLT4694,Canada,Low,0,Construction,24336.76,13,32,63.38,6,0.42,2,1,1,1
CLT4695,Nigeria,High,0,Energy,58347.53,10,78,62.34,8,0.389,0,0,1,1
CLT4696,Panama,High,0,Finance,259804.08,1,61,354.92,1,0.188,0,0,1,0
CLT4697,Norway,Low,0,Energy,325559.76,13,57,475.96,4,0.493,1,0,1,0
CLT4698,India,Medium,0,Mining,27265.39,6,51,44.55,13,0.219,1,1,1,2
CLT4699,Canada,Low,1,Energy,40731.84,21,88,38.57,8,0.199,0,0,1,0
CLT4700,British Virgin Islands,High,0,Energy,69233.28,26,19,303.65,6,0.586,1,0,0,2
CLT4701,North Korea,High,0,Mining,448421.85,24,27,1384.02,14,0.287,0,0,0,2
CLT4702,Japan,Low,0,Mining,11502.22,20,63,15.21,2,0.149,2,0,1,0
CLT4703,Germany,Low,0,Trading,102702.03,12,60,142.64,8,0.096,0,0,0,0
CLT4704,UAE,Medium,0,Mining,65066.25,17,61,88.89,13,0.255,0,2,0,2
CLT4705,France,Low,1,Technology,15591.32,27,61,21.3,14,0.095,0,2,1,1
CLT4706,Netherlands,Low,0,Healthcare,383083.22,18,87,366.94,1,0.436,0,0,0,0
CLT4707,UAE,Medium,0,Technology,264477.26,24,45,489.77,12,0.297,0,1,0,1
CLT4708,North Korea,High,0,Energy,601640.31,26,21,2387.46,1,0.196,0,1,0,1
CLT4709,Afghanistan,High,1,Technology,351619.2,8,44,665.95,7,0.115,0,0,1,1
CLT4710,Austria,Low,0,Finance,60797.22,29,93,54.48,14,0.093,0,0,1,0
CLT4711,UK,Low,0,Retail,151620.63,14,1,12635.05,10,0.345,0,1,1,0
CLT4712,UAE,Medium,0,Healthcare,98494.01,5,95,86.4,3,0.089,1,0,1,0
CLT4713,UK,Low,0,Retail,15357.77,22,91,14.06,12,0.302,1,0,1,0
CLT4714,Myanmar,High,1,Construction,8462.43,2,44,16.03,12,0.244,0,1,0,2
